1,2.5621,0.84048,3.9121,1.603
2,2.4054,0.81652,3.7717,2.9405
3,2.4238,0.89596,4.1689,4.0948
4,2.376,0.79276,3.6888,5.3624
5,2.4818,0.89491,4.1482,6.6184
6,2.455,0.8753,4.0505,7.9913
7,2.4354,0.84563,3.9312,9.4808
8,2.4762,0.90332,4.2019,10.732
9,2.5132,0.89403,4.1543,12.216
10,2.469,0.84157,3.9312,13.382
11,2.4672,0.86214,4.009,15.234
12,2.528,0.87405,4.06,16.408
13,2.4616,0.85734,3.9787,18.565
14,2.4441,0.82838,3.8497,19.101
15,2.4799,0.86093,3.9995,20.139
16,2.4743,0.85629,3.9715,22.031
17,2.4816,0.86775,4.0395,23.585
18,2.5359,0.90155,4.1991,24.399
19,2.5593,0.90455,4.2006,26.204
20,2.4913,0.87896,4.0863,27.06
21,2.5491,0.89776,4.1757,28.512
22,2.5422,0.8718,4.046,30.616
23,2.5867,0.90281,4.1963,31.321
24,2.5627,0.89152,4.1437,32.815
25,2.5766,0.90713,4.2181,33.597
26,2.6166,0.92212,4.2839,35.266
27,2.5726,0.8909,4.1401,35.984
28,2.5892,0.91751,4.2658,37.761
29,2.5869,0.90671,4.2116,39.019
30,2.6269,0.92644,4.3034,39.82
31,2.6417,0.93009,4.3235,41.604
32,2.6258,0.92195,4.2865,43.082
33,2.6618,0.92812,4.3131,45.144
34,2.6284,0.90832,4.2206,44.99
35,2.6506,0.92351,4.2953,46.297
36,2.6723,0.9389,4.3647,47.522
37,2.706,0.93908,4.3658,48.75
38,2.7096,0.94411,4.3913,50.173
39,2.6943,0.9538,4.4273,51.355
40,2.7262,0.95894,4.4496,52.603
41,2.741,0.94724,4.4034,53.953
42,2.7612,0.96653,4.4941,55.188
43,2.8003,0.97648,4.5364,56.694
44,2.8031,0.99115,4.6031,57.687
45,2.8052,0.97475,4.5353,59.266
46,2.8286,0.98878,4.5934,60.428
47,2.8568,0.99771,4.6358,61.917
48,2.8535,1.0138,4.7042,62.982
49,2.8725,1.0063,4.678,64.563
50,2.9091,1.0068,4.6776,65.402
51,2.9656,1.0363,4.812,66.757
52,2.9308,1.0148,4.7173,68.233
53,2.9924,1.0595,4.9164,69.274
54,3.0037,1.044,4.8553,70.86
55,3.0025,1.0389,4.8291,71.875
56,3.0244,1.0499,4.8781,73.39
57,3.0417,1.0581,4.9095,74.354
58,3.0835,1.0738,4.986,76.08
59,3.0526,1.0613,4.9328,77.108
60,3.1075,1.0777,5.0101,78.771
61,3.1132,1.0714,4.9806,79.863
62,3.1289,1.0903,5.0647,81.203
63,3.2017,1.1213,5.2053,82.197
64,3.1964,1.1029,5.1283,83.892
65,3.2238,1.136,5.2783,84.564
66,3.3209,1.1647,5.4103,86.46
67,3.3128,1.1566,5.3747,86.733
68,3.361,1.1855,5.5094,87.936
69,3.3827,1.194,5.5446,89.019
70,3.4548,1.2038,5.5894,90.29
71,3.5234,1.2149,5.645,90.997
72,3.4671,1.1955,5.5569,92.413
73,3.5112,1.2283,5.7082,93.526
74,3.5691,1.2501,5.8045,94.315
75,3.6337,1.2584,5.8475,97.941
76,3.6684,1.2791,5.941,97.612
77,3.7222,1.3,6.0417,101.26
78,3.7838,1.3094,6.0868,101.18
79,3.815,1.3543,6.291,103.77
80,3.9444,1.3733,6.3798,101.2
81,3.9376,1.3576,6.3095,102.72
82,3.9993,1.4004,6.5082,101.42
83,4.1729,1.4673,6.8186,105.41
84,4.1684,1.4545,6.7594,102.19
85,NaN,NaN,NaN,103.17
